iid,id,gender,wave,condtn,match,dec,attr,sinc,intel,fun,amb,shar,like,prob,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,int_corr,samerace,age_o,race_o,age,race,field_cd,goal,go_out,career_c,income,gender_label,match_label,income_missing_flag
518,10.0,0,21,2,1,1,9.0,7.0,8.0,6.0,7.0,5.0,7.0,6.0,1,8.0,7.0,7.0,8.0,2.0,5.0,8.0,7.0,2.0,2.5,2.5,3.0,0.5,0.5,6.0,9.0,8.0,8.0,7.0,-0.1,1,30.0,2.0,23.0,2.0,15.0,5.0,2.0,6,"35,627.00",Femme,Match,0
518,10.0,0,21,2,1,1,7.0,8.0,8.0,7.0,7.0,6.0,6.0,5.0,1,7.0,7.0,8.0,8.0,7.0,6.0,6.0,5.0,2.0,2.5,2.5,3.0,0.5,0.5,6.0,9.0,8.0,8.0,7.0,0.48,1,28.0,2.0,23.0,2.0,15.0,5.0,2.0,6,"35,627.00",Femme,Match,0
518,10.0,0,21,2,1,1,5.0,8.0,8.0,9.0,8.0,2.0,7.0,7.0,1,7.0,6.0,5.0,6.0,5.0,4.0,6.0,5.0,2.0,2.5,2.5,3.0,0.5,0.5,6.0,9.0,8.0,8.0,7.0,0.65,1,30.0,2.0,23.0,2.0,15.0,5.0,2.0,6,"35,627.00",Femme,Match,0
518,10.0,0,21,2,0,0,7.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,1,8.0,5.0,5.0,7.0,7.0,5.0,7.0,3.0,2.0,2.5,2.5,3.0,0.5,0.5,6.0,9.0,8.0,8.0,7.0,0.53,0,27.0,1.0,23.0,2.0,15.0,5.0,2.0,6,"35,627.00",Femme,Pas de match,0
518,10.0,0,21,2,0,1,8.0,7.0,6.0,7.0,7.0,2.0,6.0,4.0,0,5.0,8.0,8.0,7.0,7.0,8.0,6.0,7.0,2.0,2.5,2.5,3.0,0.5,0.5,6.0,9.0,8.0,8.0,7.0,0.47,1,25.0,2.0,23.0,2.0,15.0,5.0,2.0,6,"35,627.00",Femme,Pas de match,0
519,11.0,0,21,2,0,0,1.0,8.0,8.0,2.0,8.0,2.0,6.0,8.0,0,5.0,8.0,8.0,3.0,8.0,1.0,4.0,1.0,4.0,0.5,3.0,1.5,0.5,0.5,8.0,10.0,9.0,9.0,10.0,0.51,0,25.0,4.0,26.0,2.0,9.0,2.0,2.0,13,"55,080.00",Femme,Pas de match,1
519,11.0,0,21,2,0,0,2.0,8.0,8.0,2.0,8.0,2.0,6.0,8.0,1,7.0,8.0,7.0,7.0,8.0,9.0,8.0,5.0,4.0,0.5,3.0,1.5,0.5,0.5,8.0,10.0,9.0,9.0,10.0,0.03,0,26.0,4.0,26.0,2.0,9.0,2.0,2.0,13,"55,080.00",Femme,Pas de match,1
519,11.0,0,21,2,0,0,4.0,5.0,5.0,2.0,1.0,4.0,6.0,8.0,1,8.0,7.0,8.0,8.0,6.0,5.0,7.0,6.0,4.0,0.5,3.0,1.5,0.5,0.5,8.0,10.0,9.0,9.0,10.0,0.59,1,26.0,2.0,26.0,2.0,9.0,2.0,2.0,13,"55,080.00",Femme,Pas de match,1
519,11.0,0,21,2,0,0,6.0,7.0,7.0,6.0,7.0,2.0,6.0,8.0,1,7.0,8.0,7.0,6.0,6.0,6.0,7.0,7.0,4.0,0.5,3.0,1.5,0.5,0.5,8.0,10.0,9.0,9.0,10.0,0.13,0,24.0,6.0,26.0,2.0,9.0,2.0,2.0,13,"55,080.00",Femme,Pas de match,1
519,11.0,0,21,2,0,0,4.0,4.0,8.0,4.0,8.0,4.0,6.0,8.0,1,7.0,8.0,7.0,6.0,7.0,6.0,6.0,7.0,4.0,0.5,3.0,1.5,0.5,0.5,8.0,10.0,9.0,9.0,10.0,-0.04,1,23.0,2.0,26.0,2.0,9.0,2.0,2.0,13,"55,080.00",Femme,Pas de match,1
519,11.0,0,21,2,0,0,8.0,6.0,6.0,6.0,7.0,5.0,6.0,8.0,0,8.0,7.0,9.0,6.0,4.0,3.0,3.0,4.0,4.0,0.5,3.0,1.5,0.5,0.5,8.0,10.0,9.0,9.0,10.0,0.33,1,29.0,2.0,26.0,2.0,9.0,2.0,2.0,13,"55,080.00",Femme,Pas de match,1
519,11.0,0,21,2,0,0,6.0,6.0,6.0,6.0,7.0,5.0,6.0,8.0,1,7.0,9.0,8.0,8.0,6.0,6.0,8.0,3.0,4.0,0.5,3.0,1.5,0.5,0.5,8.0,10.0,9.0,9.0,10.0,0.25,0,22.0,4.0,26.0,2.0,9.0,2.0,2.0,13,"55,080.00",Femme,Pas de match,1
519,11.0,0,21,2,0,0,5.0,7.0,6.0,6.0,7.0,5.0,6.0,8.0,1,5.0,5.0,5.0,5.0,5.0,5.0,6.0,10.0,4.0,0.5,3.0,1.5,0.5,0.5,8.0,10.0,9.0,9.0,10.0,0.21,1,32.0,2.0,26.0,2.0,9.0,2.0,2.0,13,"55,080.00",Femme,Pas de match,1
519,11.0,0,21,2,0,0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,8.0,0,8.0,7.0,7.0,4.0,7.0,4.0,7.0,3.0,4.0,0.5,3.0,1.5,0.5,0.5,8.0,10.0,9.0,9.0,10.0,0.25,1,22.0,2.0,26.0,2.0,9.0,2.0,2.0,13,"55,080.00",Femme,Pas de match,1
519,11.0,0,21,2,0,0,6.0,7.0,7.0,6.0,7.0,5.0,6.0,8.0,0,6.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,4.0,0.5,3.0,1.5,0.5,0.5,8.0,10.0,9.0,9.0,10.0,0.18,1,24.0,2.0,26.0,2.0,9.0,2.0,2.0,13,"55,080.00",Femme,Pas de match,1
519,11.0,0,21,2,0,0,4.0,4.0,2.0,1.0,5.0,5.0,6.0,8.0,1,8.0,8.0,10.0,7.0,6.0,5.0,7.0,5.0,4.0,0.5,3.0,1.5,0.5,0.5,8.0,10.0,9.0,9.0,10.0,-0.1,0,23.0,4.0,26.0,2.0,9.0,2.0,2.0,13,"55,080.00",Femme,Pas de match,1
519,11.0,0,21,2,0,0,5.0,4.0,3.0,2.0,1.0,5.0,6.0,8.0,0,4.0,7.0,6.0,6.0,5.0,7.0,7.0,2.0,4.0,0.5,3.0,1.5,0.5,0.5,8.0,10.0,9.0,9.0,10.0,-0.25,0,23.0,4.0,26.0,2.0,9.0,2.0,2.0,13,"55,080.00",Femme,Pas de match,1
519,11.0,0,21,2,0,0,6.0,7.0,7.0,6.0,7.0,5.0,6.0,8.0,0,6.0,7.0,7.0,7.0,6.0,5.0,6.0,5.0,4.0,0.5,3.0,1.5,0.5,0.5,8.0,10.0,9.0,9.0,10.0,-0.39,0,24.0,4.0,26.0,2.0,9.0,2.0,2.0,13,"55,080.00",Femme,Pas de match,1
519,11.0,0,21,2,0,0,4.0,4.0,7.0,6.0,5.0,1.0,6.0,8.0,0,6.0,8.0,7.0,7.0,7.0,6.0,7.0,5.0,4.0,0.5,3.0,1.5,0.5,0.5,8.0,10.0,9.0,9.0,10.0,-0.73,0,23.0,4.0,26.0,2.0,9.0,2.0,2.0,13,"55,080.00",Femme,Pas de match,1
519,11.0,0,21,2,0,0,6.0,7.0,7.0,6.0,7.0,5.0,6.0,8.0,0,8.0,10.0,9.0,6.0,9.0,5.0,8.0,1.0,4.0,0.5,3.0,1.5,0.5,0.5,8.0,10.0,9.0,9.0,10.0,0.4,1,24.0,2.0,26.0,2.0,9.0,2.0,2.0,13,"55,080.00",Femme,Pas de match,1
519,11.0,0,21,2,0,0,6.0,5.0,8.0,5.0,8.0,6.0,6.0,8.0,0,5.0,6.0,5.0,7.0,6.0,6.0,5.0,4.0,4.0,0.5,3.0,1.5,0.5,0.5,8.0,10.0,9.0,9.0,10.0,0.18,1,30.0,2.0,26.0,2.0,9.0,2.0,2.0,13,"55,080.00",Femme,Pas de match,1
519,11.0,0,21,2,0,0,7.0,5.0,7.0,7.0,7.0,5.0,6.0,8.0,0,3.0,6.0,6.0,5.0,6.0,2.0,5.0,6.0,4.0,0.5,3.0,1.5,0.5,0.5,8.0,10.0,9.0,9.0,10.0,0.6,1,30.0,2.0,26.0,2.0,9.0,2.0,2.0,13,"55,080.00",Femme,Pas de match,1
519,11.0,0,21,2,0,0,6.0,7.0,8.0,5.0,7.0,6.0,6.0,8.0,0,3.0,5.0,4.0,2.0,3.0,1.0,3.0,4.0,4.0,0.5,3.0,1.5,0.5,0.5,8.0,10.0,9.0,9.0,10.0,0.27,1,30.0,2.0,26.0,2.0,9.0,2.0,2.0,13,"55,080.00",Femme,Pas de match,1
519,11.0,0,21,2,0,0,6.0,8.0,7.0,6.0,7.0,5.0,6.0,8.0,0,5.0,7.0,8.0,6.0,7.0,5.0,6.0,6.0,4.0,0.5,3.0,1.5,0.5,0.5,8.0,10.0,9.0,9.0,10.0,-0.07,1,28.0,2.0,26.0,2.0,9.0,2.0,2.0,13,"55,080.00",Femme,Pas de match,1
519,11.0,0,21,2,0,0,6.0,8.0,8.0,6.0,8.0,5.0,6.0,8.0,0,6.0,7.0,7.0,7.0,4.0,6.0,6.0,3.0,4.0,0.5,3.0,1.5,0.5,0.5,8.0,10.0,9.0,9.0,10.0,0.2,1,30.0,2.0,26.0,2.0,9.0,2.0,2.0,13,"55,080.00",Femme,Pas de match,1
519,11.0,0,21,2,0,0,6.0,7.0,7.0,6.0,7.0,5.0,6.0,5.0,0,6.0,7.0,7.0,7.0,6.0,5.0,6.0,5.0,4.0,0.5,3.0,1.5,0.5,0.5,8.0,10.0,9.0,9.0,10.0,0.42,0,27.0,1.0,26.0,2.0,9.0,2.0,2.0,13,"55,080.00",Femme,Pas de match,1
519,11.0,0,21,2,0,0,6.0,7.0,7.0,6.0,7.0,5.0,6.0,5.0,0,3.0,4.0,7.0,6.0,6.0,5.0,6.0,4.0,4.0,0.5,3.0,1.5,0.5,0.5,8.0,10.0,9.0,9.0,10.0,0.45,1,25.0,2.0,26.0,2.0,9.0,2.0,2.0,13,"55,080.00",Femme,Pas de match,1
520,12.0,0,21,2,0,0,6.0,7.0,7.0,5.0,5.0,3.0,7.0,6.0,1,5.0,10.0,10.0,5.0,10.0,5.0,5.0,1.0,2.5,1.5,2.5,1.5,1.0,1.0,8.0,9.0,7.0,8.0,5.0,-0.12,0,25.0,4.0,28.0,6.0,11.0,1.0,1.0,9,"46,280.00",Femme,Pas de match,0
520,12.0,0,21,2,0,0,4.0,6.0,6.0,4.0,6.0,7.0,7.0,7.0,1,7.0,7.0,7.0,7.0,7.0,7.0,8.0,5.0,2.5,1.5,2.5,1.5,1.0,1.0,8.0,9.0,7.0,8.0,5.0,-0.05,0,26.0,4.0,28.0,6.0,11.0,1.0,1.0,9,"46,280.00",Femme,Pas de match,0
520,12.0,0,21,2,0,0,6.0,5.0,5.0,6.0,6.0,3.0,4.0,2.0,0,7.0,7.0,7.0,6.0,7.0,5.0,7.0,5.0,2.5,1.5,2.5,1.5,1.0,1.0,8.0,9.0,7.0,8.0,5.0,-0.11,0,26.0,2.0,28.0,6.0,11.0,1.0,1.0,9,"46,280.00",Femme,Pas de match,0
520,12.0,0,21,2,0,0,5.0,6.0,8.0,4.0,6.0,4.0,4.0,4.0,1,7.0,8.0,7.0,8.0,7.0,8.0,8.0,7.0,2.5,1.5,2.5,1.5,1.0,1.0,8.0,9.0,7.0,8.0,5.0,-0.09,1,24.0,6.0,28.0,6.0,11.0,1.0,1.0,9,"46,280.00",Femme,Pas de match,0
520,12.0,0,21,2,0,1,5.0,6.0,6.0,4.0,6.0,5.0,5.0,5.0,0,5.0,6.0,7.0,5.0,8.0,5.0,5.0,5.0,2.5,1.5,2.5,1.5,1.0,1.0,8.0,9.0,7.0,8.0,5.0,0.15,0,23.0,2.0,28.0,6.0,11.0,1.0,1.0,9,"46,280.00",Femme,Pas de match,0
520,12.0,0,21,2,0,0,6.0,7.0,7.0,6.0,7.0,5.0,6.0,5.0,0,4.0,8.0,7.0,5.0,6.0,6.0,2.0,2.0,2.5,1.5,2.5,1.5,1.0,1.0,8.0,9.0,7.0,8.0,5.0,0.41,0,29.0,2.0,28.0,6.0,11.0,1.0,1.0,9,"46,280.00",Femme,Pas de match,0
520,12.0,0,21,2,0,1,9.0,8.0,8.0,8.0,6.0,6.0,7.0,6.0,0,6.0,8.0,8.0,7.0,6.0,5.0,6.0,5.0,2.5,1.5,2.5,1.5,1.0,1.0,8.0,9.0,7.0,8.0,5.0,0.55,0,22.0,4.0,28.0,6.0,11.0,1.0,1.0,9,"46,280.00",Femme,Pas de match,0
520,12.0,0,21,2,0,0,6.0,7.0,7.0,6.0,7.0,5.0,6.0,5.0,0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,2.5,1.5,2.5,1.5,1.0,1.0,8.0,9.0,7.0,8.0,5.0,0.04,0,32.0,2.0,28.0,6.0,11.0,1.0,1.0,9,"46,280.00",Femme,Pas de match,0
520,12.0,0,21,2,0,0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,2.0,0,7.0,8.0,8.0,6.0,5.0,5.0,7.0,4.0,2.5,1.5,2.5,1.5,1.0,1.0,8.0,9.0,7.0,8.0,5.0,0.46,0,22.0,2.0,28.0,6.0,11.0,1.0,1.0,9,"46,280.00",Femme,Pas de match,0
520,12.0,0,21,2,0,0,4.0,6.0,5.0,5.0,5.0,4.0,5.0,6.0,0,6.0,6.0,7.0,5.0,5.0,2.0,5.0,2.0,2.5,1.5,2.5,1.5,1.0,1.0,8.0,9.0,7.0,8.0,5.0,-0.27,0,24.0,2.0,28.0,6.0,11.0,1.0,1.0,9,"46,280.00",Femme,Pas de match,0
520,12.0,0,21,2,0,1,4.0,7.0,7.0,5.0,6.0,6.0,6.0,4.0,0,5.0,9.0,9.0,9.0,8.0,7.0,7.0,6.0,2.5,1.5,2.5,1.5,1.0,1.0,8.0,9.0,7.0,8.0,5.0,-0.16,0,23.0,4.0,28.0,6.0,11.0,1.0,1.0,9,"46,280.00",Femme,Pas de match,0
520,12.0,0,21,2,0,0,7.0,7.0,6.0,5.0,6.0,4.0,6.0,6.0,0,4.0,5.0,6.0,5.0,4.0,0.0,2.0,4.0,2.5,1.5,2.5,1.5,1.0,1.0,8.0,9.0,7.0,8.0,5.0,0.43,0,23.0,4.0,28.0,6.0,11.0,1.0,1.0,9,"46,280.00",Femme,Pas de match,0
520,12.0,0,21,2,0,0,4.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,0,5.0,9.0,9.0,7.0,8.0,3.0,5.0,4.0,2.5,1.5,2.5,1.5,1.0,1.0,8.0,9.0,7.0,8.0,5.0,-0.19,0,24.0,4.0,28.0,6.0,11.0,1.0,1.0,9,"46,280.00",Femme,Pas de match,0
520,12.0,0,21,2,0,1,5.0,8.0,7.0,5.0,5.0,7.0,6.0,5.0,0,7.0,9.0,7.0,8.0,6.0,7.0,6.0,4.0,2.5,1.5,2.5,1.5,1.0,1.0,8.0,9.0,7.0,8.0,5.0,-0.24,0,23.0,4.0,28.0,6.0,11.0,1.0,1.0,9,"46,280.00",Femme,Pas de match,0
520,12.0,0,21,2,0,1,4.0,6.0,6.0,7.0,5.0,5.0,7.0,4.0,0,4.0,5.0,8.0,6.0,8.0,1.0,5.0,5.0,2.5,1.5,2.5,1.5,1.0,1.0,8.0,9.0,7.0,8.0,5.0,-0.34,0,24.0,2.0,28.0,6.0,11.0,1.0,1.0,9,"46,280.00",Femme,Pas de match,0
520,12.0,0,21,2,0,0,6.0,7.0,7.0,6.0,7.0,5.0,6.0,5.0,0,6.0,7.0,7.0,7.0,6.0,5.0,6.0,5.0,2.5,1.5,2.5,1.5,1.0,1.0,8.0,9.0,7.0,8.0,5.0,-0.11,0,30.0,2.0,28.0,6.0,11.0,1.0,1.0,9,"46,280.00",Femme,Pas de match,0
520,12.0,0,21,2,0,0,7.0,6.0,6.0,6.0,4.0,5.0,4.0,7.0,0,6.0,7.0,7.0,7.0,6.0,5.0,7.0,6.0,2.5,1.5,2.5,1.5,1.0,1.0,8.0,9.0,7.0,8.0,5.0,0.44,0,30.0,2.0,28.0,6.0,11.0,1.0,1.0,9,"46,280.00",Femme,Pas de match,0
520,12.0,0,21,2,0,0,7.0,7.0,7.0,5.0,5.0,5.0,6.0,5.0,0,2.0,10.0,8.0,10.0,2.0,4.0,7.0,3.0,2.5,1.5,2.5,1.5,1.0,1.0,8.0,9.0,7.0,8.0,5.0,-0.27,0,30.0,2.0,28.0,6.0,11.0,1.0,1.0,9,"46,280.00",Femme,Pas de match,0
520,12.0,0,21,2,0,1,7.0,7.0,7.0,8.0,5.0,6.0,7.0,7.0,0,2.0,9.0,9.0,8.0,8.0,6.0,5.0,6.0,2.5,1.5,2.5,1.5,1.0,1.0,8.0,9.0,7.0,8.0,5.0,-0.1,0,28.0,2.0,28.0,6.0,11.0,1.0,1.0,9,"46,280.00",Femme,Pas de match,0
520,12.0,0,21,2,0,0,6.0,7.0,6.0,6.0,6.0,5.0,6.0,5.0,1,4.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,2.5,1.5,2.5,1.5,1.0,1.0,8.0,9.0,7.0,8.0,5.0,0.67,0,30.0,2.0,28.0,6.0,11.0,1.0,1.0,9,"46,280.00",Femme,Pas de match,0
520,12.0,0,21,2,0,0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,0,5.0,6.0,7.0,7.0,6.0,5.0,8.0,3.0,2.5,1.5,2.5,1.5,1.0,1.0,8.0,9.0,7.0,8.0,5.0,0.49,0,27.0,1.0,28.0,6.0,11.0,1.0,1.0,9,"46,280.00",Femme,Pas de match,0
520,12.0,0,21,2,0,0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,2.0,0,2.0,7.0,6.0,6.0,6.0,7.0,5.0,5.0,2.5,1.5,2.5,1.5,1.0,1.0,8.0,9.0,7.0,8.0,5.0,0.37,0,25.0,2.0,28.0,6.0,11.0,1.0,1.0,9,"46,280.00",Femme,Pas de match,0
521,13.0,0,21,2,0,0,6.0,8.0,8.0,8.0,8.0,6.0,7.0,6.0,0,5.0,10.0,10.0,5.0,5.0,1.0,3.0,1.0,1.0,3.0,2.0,1.5,1.5,1.0,7.0,9.0,9.0,8.0,8.0,0.36,0,25.0,4.0,26.0,2.0,11.0,1.0,1.0,9,"41,191.00",Femme,Pas de match,0
521,13.0,0,21,2,0,0,7.0,9.0,8.0,5.0,9.0,3.0,7.0,4.0,1,7.0,7.0,7.0,6.0,6.0,5.0,6.0,5.0,1.0,3.0,2.0,1.5,1.5,1.0,7.0,9.0,9.0,8.0,8.0,-0.16,0,26.0,4.0,26.0,2.0,11.0,1.0,1.0,9,"41,191.00",Femme,Pas de match,0
521,13.0,0,21,2,0,0,8.0,7.0,8.0,8.0,8.0,5.0,8.0,4.0,0,7.0,7.0,7.0,6.0,6.0,5.0,7.0,5.0,1.0,3.0,2.0,1.5,1.5,1.0,7.0,9.0,9.0,8.0,8.0,0.55,1,26.0,2.0,26.0,2.0,11.0,1.0,1.0,9,"41,191.00",Femme,Pas de match,0
521,13.0,0,21,2,1,1,7.0,7.0,8.0,8.0,8.0,7.0,8.0,6.0,1,9.0,9.0,8.0,9.0,9.0,9.0,7.0,8.0,1.0,3.0,2.0,1.5,1.5,1.0,7.0,9.0,9.0,8.0,8.0,0.25,0,24.0,6.0,26.0,2.0,11.0,1.0,1.0,9,"41,191.00",Femme,Match,0
521,13.0,0,21,2,1,1,8.0,8.0,9.0,9.0,9.0,6.0,8.0,5.0,1,6.0,7.0,7.0,5.0,7.0,5.0,6.0,7.0,1.0,3.0,2.0,1.5,1.5,1.0,7.0,9.0,9.0,8.0,8.0,-0.18,1,23.0,2.0,26.0,2.0,11.0,1.0,1.0,9,"41,191.00",Femme,Match,0
521,13.0,0,21,2,0,1,8.0,8.0,8.0,8.0,8.0,6.0,7.0,6.0,0,7.0,8.0,8.0,7.0,8.0,4.0,6.0,4.0,1.0,3.0,2.0,1.5,1.5,1.0,7.0,9.0,9.0,8.0,8.0,-0.04,1,29.0,2.0,26.0,2.0,11.0,1.0,1.0,9,"41,191.00",Femme,Pas de match,0
521,13.0,0,21,2,0,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,0,6.0,7.0,7.0,8.0,6.0,6.0,7.0,4.0,1.0,3.0,2.0,1.5,1.5,1.0,7.0,9.0,9.0,8.0,8.0,-0.06,0,22.0,4.0,26.0,2.0,11.0,1.0,1.0,9,"41,191.00",Femme,Pas de match,0
521,13.0,0,21,2,1,1,8.0,9.0,9.0,10.0,10.0,8.0,8.0,6.0,1,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,3.0,2.0,1.5,1.5,1.0,7.0,9.0,9.0,8.0,8.0,0.33,1,32.0,2.0,26.0,2.0,11.0,1.0,1.0,9,"41,191.00",Femme,Match,0
521,13.0,0,21,2,0,0,6.0,6.0,8.0,6.0,8.0,6.0,7.0,4.0,0,5.0,9.0,8.0,6.0,7.0,3.0,5.0,3.0,1.0,3.0,2.0,1.5,1.5,1.0,7.0,9.0,9.0,8.0,8.0,-0.16,1,22.0,2.0,26.0,2.0,11.0,1.0,1.0,9,"41,191.00",Femme,Pas de match,0
521,13.0,0,21,2,0,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,0,6.0,5.0,7.0,7.0,6.0,5.0,6.0,4.0,1.0,3.0,2.0,1.5,1.5,1.0,7.0,9.0,9.0,8.0,8.0,0.36,1,24.0,2.0,26.0,2.0,11.0,1.0,1.0,9,"41,191.00",Femme,Pas de match,0
521,13.0,0,21,2,0,0,7.0,7.0,8.0,8.0,8.0,5.0,7.0,7.0,1,6.0,10.0,10.0,9.0,8.0,7.0,7.0,4.0,1.0,3.0,2.0,1.5,1.5,1.0,7.0,9.0,9.0,8.0,8.0,-0.37,0,23.0,4.0,26.0,2.0,11.0,1.0,1.0,9,"41,191.00",Femme,Pas de match,0
521,13.0,0,21,2,0,0,6.0,5.0,6.0,6.0,8.0,5.0,5.0,3.0,0,2.0,5.0,6.0,7.0,2.0,2.0,2.0,0.0,1.0,3.0,2.0,1.5,1.5,1.0,7.0,9.0,9.0,8.0,8.0,-0.38,0,23.0,4.0,26.0,2.0,11.0,1.0,1.0,9,"41,191.00",Femme,Pas de match,0
521,13.0,0,21,2,0,1,7.0,7.0,7.0,8.0,7.0,6.0,7.0,6.0,0,7.0,8.0,8.0,7.0,8.0,5.0,5.0,5.0,1.0,3.0,2.0,1.5,1.5,1.0,7.0,9.0,9.0,8.0,8.0,-0.47,0,24.0,4.0,26.0,2.0,11.0,1.0,1.0,9,"41,191.00",Femme,Pas de match,0
521,13.0,0,21,2,0,0,6.0,7.0,7.0,6.0,7.0,5.0,6.0,5.0,1,6.0,7.0,8.0,7.0,7.0,6.0,6.0,5.0,1.0,3.0,2.0,1.5,1.5,1.0,7.0,9.0,9.0,8.0,8.0,-0.34,0,23.0,4.0,26.0,2.0,11.0,1.0,1.0,9,"41,191.00",Femme,Pas de match,0
521,13.0,0,21,2,1,1,8.0,8.0,7.0,8.0,6.0,6.0,8.0,4.0,1,7.0,7.0,7.0,7.0,7.0,5.0,7.0,5.0,1.0,3.0,2.0,1.5,1.5,1.0,7.0,9.0,9.0,8.0,8.0,0.32,1,24.0,2.0,26.0,2.0,11.0,1.0,1.0,9,"41,191.00",Femme,Match,0
521,13.0,0,21,2,0,0,9.0,7.0,8.0,9.0,8.0,5.0,8.0,6.0,0,6.0,8.0,6.0,3.0,6.0,6.0,5.0,6.0,1.0,3.0,2.0,1.5,1.5,1.0,7.0,9.0,9.0,8.0,8.0,0.13,1,30.0,2.0,26.0,2.0,11.0,1.0,1.0,9,"41,191.00",Femme,Pas de match,0
521,13.0,0,21,2,0,1,8.0,6.0,7.0,7.0,7.0,7.0,7.0,5.0,0,7.0,8.0,6.0,5.0,3.0,6.0,6.0,5.0,1.0,3.0,2.0,1.5,1.5,1.0,7.0,9.0,9.0,8.0,8.0,-0.06,1,30.0,2.0,26.0,2.0,11.0,1.0,1.0,9,"41,191.00",Femme,Pas de match,0
521,13.0,0,21,2,1,1,9.0,7.0,8.0,9.0,8.0,6.0,8.0,3.0,1,6.0,8.0,8.0,7.0,3.0,2.0,8.0,6.0,1.0,3.0,2.0,1.5,1.5,1.0,7.0,9.0,9.0,8.0,8.0,0.1,1,30.0,2.0,26.0,2.0,11.0,1.0,1.0,9,"41,191.00",Femme,Match,0
521,13.0,0,21,2,0,0,6.0,7.0,7.0,6.0,7.0,5.0,6.0,5.0,1,6.0,9.0,8.0,7.0,8.0,7.0,6.0,6.0,1.0,3.0,2.0,1.5,1.5,1.0,7.0,9.0,9.0,8.0,8.0,-0.27,1,28.0,2.0,26.0,2.0,11.0,1.0,1.0,9,"41,191.00",Femme,Pas de match,0
521,13.0,0,21,2,1,1,8.0,8.0,9.0,9.0,9.0,7.0,7.0,6.0,1,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,1.0,3.0,2.0,1.5,1.5,1.0,7.0,9.0,9.0,8.0,8.0,-0.06,1,30.0,2.0,26.0,2.0,11.0,1.0,1.0,9,"41,191.00",Femme,Match,0
521,13.0,0,21,2,1,1,9.0,8.0,8.0,8.0,8.0,7.0,8.0,6.0,1,8.0,7.0,8.0,6.0,6.0,5.0,7.0,5.0,1.0,3.0,2.0,1.5,1.5,1.0,7.0,9.0,9.0,8.0,8.0,-0.02,0,27.0,1.0,26.0,2.0,11.0,1.0,1.0,9,"41,191.00",Femme,Match,0
521,13.0,0,21,2,0,1,9.0,7.0,7.0,8.0,8.0,6.0,7.0,5.0,0,3.0,4.0,6.0,4.0,4.0,4.0,4.0,5.0,1.0,3.0,2.0,1.5,1.5,1.0,7.0,9.0,9.0,8.0,8.0,0.27,1,25.0,2.0,26.0,2.0,11.0,1.0,1.0,9,"41,191.00",Femme,Pas de match,0
522,14.0,0,21,2,0,0,5.0,9.0,9.0,6.0,7.0,5.0,5.0,6.0,0,5.0,5.0,5.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,1.5,2.0,1.5,2.0,7.0,7.0,7.0,9.0,8.0,0.33,0,25.0,4.0,22.0,2.0,1.0,1.0,2.0,1,"71,787.00",Femme,Pas de match,0
522,14.0,0,21,2,0,0,2.0,9.0,9.0,3.0,9.0,3.0,5.0,3.0,1,8.0,8.0,8.0,7.0,8.0,5.0,7.0,5.0,1.0,2.0,1.5,2.0,1.5,2.0,7.0,7.0,7.0,9.0,8.0,0.19,0,26.0,4.0,22.0,2.0,1.0,1.0,2.0,1,"71,787.00",Femme,Pas de match,0
522,14.0,0,21,2,0,1,5.0,8.0,9.0,7.0,8.0,7.0,8.0,6.0,0,6.0,9.0,9.0,8.0,10.0,4.0,7.0,4.0,1.0,2.0,1.5,2.0,1.5,2.0,7.0,7.0,7.0,9.0,8.0,0.12,1,26.0,2.0,22.0,2.0,1.0,1.0,2.0,1,"71,787.00",Femme,Pas de match,0
522,14.0,0,21,2,0,0,6.0,9.0,8.0,6.0,8.0,5.0,6.0,6.0,1,7.0,8.0,8.0,8.0,7.0,8.0,6.0,7.0,1.0,2.0,1.5,2.0,1.5,2.0,7.0,7.0,7.0,9.0,8.0,0.14,0,24.0,6.0,22.0,2.0,1.0,1.0,2.0,1,"71,787.00",Femme,Pas de match,0
522,14.0,0,21,2,0,0,8.0,9.0,9.0,8.0,6.0,3.0,7.0,6.0,1,7.0,7.0,7.0,7.0,6.0,6.0,7.0,5.0,1.0,2.0,1.5,2.0,1.5,2.0,7.0,7.0,7.0,9.0,8.0,0.46,1,23.0,2.0,22.0,2.0,1.0,1.0,2.0,1,"71,787.00",Femme,Pas de match,0
